Node ID  | Type   | CC0          | CC1          | CO          
--------------------------------------------------------------
1        | PI     | 1            | 1            | 16          
4        | PI     | 1            | 1            | 16          
7        | PI     | 1            | 1            | 16          
10       | PI     | 1            | 1            | 16          
13       | PI     | 1            | 1            | 16          
16       | PI     | 1            | 1            | 16          
19       | PI     | 1            | 1            | 16          
22       | PI     | 1            | 1            | 16          
25       | PI     | 1            | 1            | 16          
28       | PI     | 1            | 1            | 16          
31       | PI     | 1            | 1            | 16          
34       | PI     | 1            | 1            | 16          
37       | PI     | 1            | 1            | 16          
40       | PI     | 1            | 1            | 16          
43       | PI     | 1            | 1            | 16          
46       | PI     | 1            | 1            | 16          
49       | PI     | 1            | 1            | 76          
53       | PI     | 1            | 1            | 87          
56       | PI     | 1            | 1            | 52          
60       | PI     | 1            | 1            | 73          
63       | PI     | 1            | 1            | 27          
66       | PI     | 1            | 1            | 27          
69       | PI     | 1            | 1            | 52          
72       | PI     | 1            | 1            | 76          
76       | PI     | 1            | 1            | 88          
79       | PI     | 1            | 1            | 88          
82       | PI     | 1            | 1            | 88          
85       | PI     | 1            | 1            | 88          
88       | PI     | 1            | 1            | 27          
91       | PI     | 1            | 1            | 27          
94       | PI     | 1            | 1            | 89          
99       | PI     | 1            | 1            | 13          
104      | PI     | 1            | 1            | 15          
190      | NOT    | 2            | 2            | 71          
194      | NOT    | 2            | 2            | 73          
197      | NOT    | 2            | 2            | 62          
201      | NOT    | 2            | 2            | 83          
206      | NOT    | 2            | 2            | 77          
209      | NOT    | 2            | 2            | 66          
212      | NOT    | 2            | 2            | 90          
216      | NOT    | 2            | 2            | 66          
220      | NOT    | 2            | 2            | 80          
225      | NOT    | 2            | 2            | 66          
229      | NOT    | 2            | 2            | 81          
232      | NOT    | 2            | 2            | 62          
235      | NOT    | 2            | 2            | 68          
239      | NOT    | 2            | 2            | 80          
243      | NOT    | 2            | 2            | 66          
247      | NOT    | 2            | 2            | 81          
251      | NAND   | 3            | 2            | 25          
252      | NAND   | 3            | 2            | 25          
253      | NOT    | 2            | 2            | 75          
256      | NOT    | 2            | 2            | 88          
257      | BUFF   | 2            | 2            | 51          
260      | BUFF   | 2            | 2            | 88          
263      | NOT    | 2            | 2            | 87          
266      | NOT    | 2            | 2            | 87          
269      | NOT    | 2            | 2            | 87          
272      | NOT    | 2            | 2            | 87          
275      | NOT    | 2            | 2            | 118         
276      | NOT    | 2            | 2            | 117         
277      | NOT    | 2            | 2            | 51          
280      | NOT    | 2            | 2            | 49          
283      | BUFF   | 2            | 2            | 127         
290      | NOT    | 2            | 2            | 119         
297      | BUFF   | 2            | 2            | 100         
300      | NOT    | 2            | 2            | 88          
303      | BUFF   | 2            | 2            | 98          
306      | NOT    | 2            | 2            | 42          
313      | NOT    | 2            | 2            | 12          
316      | BUFF   | 2            | 2            | 25          
319      | NOT    | 2            | 2            | 51          
326      | BUFF   | 2            | 2            | 49          
331      | BUFF   | 2            | 2            | 42          
338      | NOT    | 2            | 2            | 14          
343      | BUFF   | 2            | 2            | 15          
346      | BUFF   | 2            | 2            | 15          
349      | BUFF   | 2            | 2            | 15          
352      | BUFF   | 2            | 2            | 15          
355      | BUFF   | 2            | 2            | 15          
358      | BUFF   | 2            | 2            | 15          
361      | BUFF   | 2            | 2            | 15          
364      | BUFF   | 2            | 2            | 15          
367      | BUFF   | 2            | 2            | 15          
370      | BUFF   | 2            | 2            | 15          
373      | BUFF   | 2            | 2            | 15          
376      | BUFF   | 2            | 2            | 15          
379      | BUFF   | 2            | 2            | 15          
382      | BUFF   | 2            | 2            | 15          
385      | BUFF   | 2            | 2            | 15          
388      | BUFF   | 2            | 2            | 15          
534      | NOT    | 3            | 3            | 95          
535      | NOT    | 3            | 3            | 95          
536      | NOT    | 3            | 3            | 95          
537      | NOT    | 3            | 3            | 96          
538      | NOT    | 3            | 3            | 95          
539      | NOT    | 3            | 3            | 95          
540      | NOT    | 3            | 3            | 96          
541      | NOT    | 3            | 3            | 95          
542      | NOT    | 3            | 3            | 96          
543      | NOT    | 3            | 3            | 96          
544      | NOT    | 3            | 3            | 94          
545      | NOT    | 3            | 3            | 94          
546      | NOT    | 3            | 3            | 95          
547      | NOT    | 3            | 3            | 95          
548      | NOT    | 3            | 3            | 95          
549      | NOT    | 3            | 3            | 96          
550      | NAND   | 5            | 3            | 57          
551      | NAND   | 5            | 3            | 61          
552      | NAND   | 5            | 3            | 55          
553      | NAND   | 5            | 3            | 49          
554      | NAND   | 5            | 3            | 39          
555      | NAND   | 5            | 3            | 49          
556      | BUFF   | 3            | 3            | 102         
559      | BUFF   | 3            | 3            | 106         
562      | BUFF   | 3            | 3            | 102         
565      | BUFF   | 3            | 3            | 106         
568      | BUFF   | 3            | 3            | 98          
571      | BUFF   | 3            | 3            | 102         
574      | AND    | 2            | 4            | 89          
577      | BUFF   | 3            | 3            | 99          
580      | BUFF   | 3            | 3            | 98          
583      | BUFF   | 3            | 3            | 102         
586      | AND    | 2            | 4            | 88          
589      | BUFF   | 3            | 3            | 91          
592      | AND    | 2            | 6            | 71          
595      | BUFF   | 3            | 3            | 80          
598      | BUFF   | 3            | 3            | 84          
601      | NAND   | 5            | 3            | 48          
602      | NAND   | 5            | 3            | 46          
603      | NAND   | 4            | 2            | 98          
608      | NAND   | 5            | 3            | 85          
612      | NAND   | 5            | 3            | 85          
616      | BUFF   | 3            | 3            | 82          
619      | BUFF   | 3            | 3            | 82          
622      | BUFF   | 3            | 3            | 79          
625      | BUFF   | 3            | 3            | 79          
628      | BUFF   | 3            | 3            | 70          
631      | BUFF   | 3            | 3            | 152         
634      | BUFF   | 3            | 3            | 72          
637      | BUFF   | 3            | 3            | 80          
640      | BUFF   | 3            | 3            | 61          
643      | AND    | 2            | 6            | 47          
646      | BUFF   | 3            | 3            | 61          
649      | BUFF   | 3            | 3            | 85          
652      | BUFF   | 3            | 3            | 67          
655      | AND    | 2            | 6            | 68          
658      | BUFF   | 3            | 3            | 98          
661      | BUFF   | 3            | 3            | 86          
664      | BUFF   | 3            | 3            | 98          
667      | BUFF   | 3            | 3            | 86          
670      | BUFF   | 3            | 3            | 98          
673      | BUFF   | 3            | 3            | 86          
676      | BUFF   | 3            | 3            | 98          
679      | BUFF   | 3            | 3            | 86          
682      | AND    | 3            | 5            | 22          
685      | AND    | 3            | 5            | 22          
688      | BUFF   | 3            | 3            | 134         
691      | BUFF   | 3            | 3            | 106         
694      | BUFF   | 3            | 3            | 106         
697      | BUFF   | 3            | 3            | 113         
700      | BUFF   | 3            | 3            | 112         
703      | BUFF   | 3            | 3            | 102         
706      | BUFF   | 3            | 3            | 102         
709      | BUFF   | 3            | 3            | 124         
712      | BUFF   | 3            | 3            | 166         
715      | BUFF   | 3            | 3            | 91          
718      | BUFF   | 3            | 3            | 76          
721      | BUFF   | 3            | 3            | 76          
724      | AND    | 2            | 6            | 84          
727      | BUFF   | 3            | 3            | 83          
730      | BUFF   | 3            | 3            | 84          
733      | BUFF   | 3            | 3            | 88          
736      | BUFF   | 3            | 3            | 65          
739      | BUFF   | 3            | 3            | 65          
742      | BUFF   | 3            | 3            | 65          
745      | BUFF   | 3            | 3            | 65          
748      | BUFF   | 3            | 3            | 89          
751      | BUFF   | 3            | 3            | 89          
886      | NOT    | 6            | 4            | 43          
887      | NOT    | 6            | 4            | 41          
888      | NOT    | 4            | 4            | 81          
889      | NOT    | 4            | 4            | 81          
890      | NOT    | 4            | 4            | 78          
891      | NOT    | 4            | 4            | 78          
892      | NOT    | 4            | 4            | 155         
893      | NOT    | 7            | 3            | 46          
894      | NOT    | 4            | 4            | 84          
895      | NOT    | 4            | 4            | 71          
896      | NOT    | 7            | 3            | 67          
897      | AND    | 2            | 5            | 155         
